ReturnID,OrderID,AccountID,Status
923,9883,2399,REFUNDED
924,9890,1121,REFUNDED
925,9897,8894,RECEIVED
926,9899,2590,RECEIVED
927,9902,3097,REFUNDED
928,9905,5162,REFUNDED
929,9907,8874,IN_TRANSIT
930,9919,4752,REFUNDED
931,9926,5735,IN_TRANSIT
932,9930,9597,REFUNDED
933,9943,6275,RECEIVED
934,9953,2288,REFUNDED
935,9962,3644,IN_TRANSIT
936,9973,363,REFUNDED
937,9975,1856,REFUNDED
938,9999,6268,RECEIVED
939,10000,4297,REFUNDED
940,10005,2149,IN_TRANSIT
941,10013,1136,IN_TRANSIT
942,10018,2672,REFUNDED
943,10026,7657,REFUNDED
944,10032,7111,REFUNDED
945,10045,1206,REFUNDED
946,10047,2415,REFUNDED
947,10049,420,REFUNDED
948,10058,6220,REFUNDED
949,10063,119,RECEIVED
950,10065,5175,RECEIVED
951,10068,395,REFUNDED
952,10079,6457,IN_TRANSIT
953,10086,8883,REFUNDED
954,10091,9301,REFUNDED
955,10093,821,REFUNDED
956,10094,371,INITIATED
957,10097,5509,REFUNDED
958,10106,8920,REFUNDED
959,10143,5930,REFUNDED
960,10150,7149,REFUNDED
961,10159,6551,RECEIVED
962,10168,8750,REFUNDED
963,10174,8316,REFUNDED
964,10176,9357,IN_TRANSIT
965,10183,2371,REFUNDED
966,10184,4930,INITIATED
967,10217,9361,IN_TRANSIT
968,10223,8949,REFUNDED
969,10230,5341,REFUNDED
970,10231,4734,REFUNDED
971,10237,2760,REFUNDED
972,10249,5729,INITIATED
973,10255,3732,IN_TRANSIT
974,10261,8565,RECEIVED
975,10264,1703,REFUNDED
976,10269,5117,REFUNDED
977,10272,7528,REFUNDED
978,10283,2767,REFUNDED
979,10293,8950,IN_TRANSIT
980,10300,8609,REFUNDED
981,10324,605,REFUNDED
982,10341,8634,RECEIVED
983,10346,5337,REFUNDED
984,10365,6729,REFUNDED
985,10388,1367,RECEIVED
986,10426,9413,RECEIVED
987,10435,61,REFUNDED
988,10442,139,REFUNDED
989,10444,9593,INITIATED
990,10450,298,REFUNDED
991,10455,4994,RECEIVED
992,10458,6757,IN_TRANSIT
993,10464,3780,REFUNDED
994,10469,7611,RECEIVED
995,10470,3909,INITIATED
996,10473,930,REFUNDED
997,10479,4128,RECEIVED
998,10490,3506,REFUNDED
999,10491,3186,REFUNDED
1000,10494,8921,REFUNDED
1001,10497,17,REFUNDED
1002,10527,792,REFUNDED
1003,10534,4189,REFUNDED
1004,10558,3618,REFUNDED
1005,10559,4311,RECEIVED
1006,10573,3531,REFUNDED
1007,10574,7817,REFUNDED
1008,10583,9762,REFUNDED
1009,10585,5715,REFUNDED
1010,10598,8207,RECEIVED
1011,10600,4267,REFUNDED
1012,10609,2250,REFUNDED
1013,10616,4528,IN_TRANSIT
1014,10618,4939,REFUNDED
1015,10626,8685,RECEIVED
1016,10643,2413,IN_TRANSIT
1017,10649,1802,INITIATED
1018,10684,7649,RECEIVED
1019,10703,1079,RECEIVED
1020,10712,5165,REFUNDED
1021,10713,2836,RECEIVED
1022,10716,2823,RECEIVED
1023,10723,7274,REFUNDED
1024,10736,6662,REFUNDED
1025,10749,1568,RECEIVED
1026,10768,1702,RECEIVED
1027,10772,3775,IN_TRANSIT
1028,10789,3853,RECEIVED
1029,10793,4427,REFUNDED
1030,10799,3651,REFUNDED
1031,10817,3871,REJECTED
1032,10822,2501,REFUNDED
1033,10825,1331,REFUNDED
1034,10836,8855,REFUNDED
1035,10857,3772,INITIATED
1036,10870,7891,REFUNDED
1037,10872,5185,REFUNDED
1038,10873,6272,REFUNDED
1039,10875,9362,REFUNDED
1040,10877,6729,REFUNDED
1041,10888,3516,REFUNDED
1042,10896,2429,REFUNDED
1043,10911,2464,REFUNDED
1044,10946,4624,REFUNDED
1045,10948,7314,REFUNDED
1046,10952,1337,REFUNDED
1047,10968,5735,IN_TRANSIT
1048,10970,9282,RECEIVED
1049,10985,3075,REFUNDED
1050,11013,9260,REFUNDED
1051,11018,2768,IN_TRANSIT
1052,11031,5108,REFUNDED
1053,11034,1551,RECEIVED
1054,11052,7683,REJECTED
1055,11080,6156,INITIATED
1056,11083,6912,REFUNDED
1057,11095,7398,RECEIVED
1058,11141,5621,RECEIVED
1059,11142,3036,RECEIVED
1060,11157,9601,RECEIVED
1061,11186,2610,REFUNDED
1062,11206,2155,REFUNDED
1063,11211,2864,IN_TRANSIT
1064,11232,5310,RECEIVED
1065,11241,9420,REFUNDED
1066,11244,1674,REFUNDED
1067,11248,1312,RECEIVED
1068,11249,6863,IN_TRANSIT
1069,11253,8313,REFUNDED
1070,11266,7464,RECEIVED
1071,11272,8374,REFUNDED
1072,11274,6525,RECEIVED
1073,11279,466,IN_TRANSIT
1074,11281,9193,RECEIVED
1075,11284,7235,REFUNDED
1076,11324,3133,REFUNDED
1077,11335,8050,REFUNDED
1078,11342,2339,REFUNDED
1079,11349,7734,RECEIVED
1080,11361,6200,REFUNDED
1081,11364,2211,RECEIVED
1082,11370,6513,REFUNDED
1083,11371,8686,INITIATED
1084,11398,1998,RECEIVED
1085,11402,6834,IN_TRANSIT
1086,11411,5394,IN_TRANSIT
1087,11412,2359,RECEIVED
1088,11446,3546,REFUNDED
1089,11458,4404,INITIATED
1090,11471,2663,RECEIVED
1091,11478,4208,REFUNDED
1092,11480,5849,REFUNDED
1093,11491,9470,RECEIVED
1094,11495,6355,RECEIVED
1095,11497,7291,REFUNDED
1096,11499,5047,INITIATED
1097,11502,6474,RECEIVED
1098,11508,4639,IN_TRANSIT
1099,11518,2122,IN_TRANSIT
1100,11523,168,INITIATED
1101,11537,754,IN_TRANSIT
1102,11543,5137,REFUNDED
1103,11552,772,RECEIVED
1104,11566,9734,REFUNDED
1105,11579,3197,IN_TRANSIT
1106,11613,3590,REFUNDED
1107,11632,5481,IN_TRANSIT
1108,11653,6523,RECEIVED
1109,11663,6450,INITIATED
1110,11667,298,RECEIVED
1111,11686,2759,RECEIVED
1112,11690,8452,REJECTED
1113,11699,7043,REFUNDED
1114,11708,6388,REFUNDED
1115,11709,5309,REFUNDED
1116,11711,6370,REFUNDED
1117,11712,8955,REFUNDED
1118,11713,8157,REFUNDED
1119,11725,4079,IN_TRANSIT
1120,11732,7006,REFUNDED
1121,11736,9569,REFUNDED
1122,11737,4426,REFUNDED
1123,11738,8594,RECEIVED
1124,11748,9044,REFUNDED
1125,11765,7348,REFUNDED
1126,11793,9203,RECEIVED
1127,11799,6059,REFUNDED
1128,11813,2348,REFUNDED
1129,11833,5161,REFUNDED
1130,11846,4530,RECEIVED
1131,11870,2698,IN_TRANSIT
1132,11876,5666,REFUNDED
1133,11901,5752,REFUNDED
1134,11906,6198,REFUNDED
1135,11908,9251,REFUNDED
1136,11917,2852,REFUNDED
1137,11919,6610,REFUNDED
1138,11967,7186,IN_TRANSIT
1139,11975,1412,RECEIVED
1140,11995,782,REFUNDED
1141,11997,2469,RECEIVED
1142,11999,9880,REFUNDED
1143,12005,4627,IN_TRANSIT
1144,12041,7261,RECEIVED
1145,12046,7063,REFUNDED
1146,12058,9354,INITIATED
1147,12062,7332,REJECTED
1148,12066,363,REFUNDED
1149,12082,159,RECEIVED
1150,12092,627,REFUNDED
1151,12093,5556,RECEIVED
1152,12097,4655,REFUNDED
1153,12100,4666,REFUNDED
1154,12102,2711,REFUNDED
1155,12103,1385,REFUNDED
1156,12106,7151,REFUNDED
1157,12111,2127,RECEIVED
1158,12118,7358,REFUNDED
1159,12142,4366,REFUNDED
1160,12185,9251,REFUNDED
1161,12199,1024,REFUNDED
1162,12210,6688,REFUNDED
1163,12226,3985,REFUNDED
1164,12227,1080,REFUNDED
1165,12241,7063,REFUNDED
1166,12245,6258,REFUNDED
1167,12253,4086,REFUNDED
1168,12258,8188,RECEIVED
1169,12270,6219,IN_TRANSIT
1170,12291,3432,REFUNDED
1171,12296,2247,INITIATED
1172,12305,1966,INITIATED
1173,12311,7417,IN_TRANSIT
1174,12320,685,IN_TRANSIT
1175,12322,5341,REFUNDED
1176,12358,6293,REFUNDED
1177,12360,7999,REFUNDED
1178,12373,2645,REFUNDED
1179,12380,6842,INITIATED
1180,12388,8894,REFUNDED
1181,12397,6833,IN_TRANSIT
1182,12410,5536,INITIATED
1183,12414,7303,RECEIVED
1184,12418,1769,REFUNDED
1185,12431,3041,REFUNDED
1186,12434,4352,REFUNDED
1187,12464,4036,RECEIVED
1188,12465,1067,RECEIVED
1189,12472,9421,IN_TRANSIT
1190,12491,5027,REFUNDED
1191,12494,5102,RECEIVED
1192,12497,3235,REFUNDED
1193,12498,8068,REFUNDED
1194,12524,1969,IN_TRANSIT
1195,12525,6269,REFUNDED
1196,12527,986,IN_TRANSIT
1197,12541,7937,REFUNDED
1198,12542,3274,RECEIVED
1199,12560,267,INITIATED
1200,12573,1953,REFUNDED
1201,12585,9128,REFUNDED
1202,12591,5484,REFUNDED
1203,12593,2837,REFUNDED
1204,12599,488,REFUNDED
1205,12600,1457,REFUNDED
1206,12602,4274,IN_TRANSIT
1207,12604,5565,REFUNDED
1208,12617,6483,RECEIVED
1209,12623,9249,RECEIVED
1210,12633,1323,REFUNDED
1211,12652,4206,RECEIVED
1212,12653,1351,RECEIVED
1213,12661,2368,RECEIVED
1214,12707,7967,REFUNDED
1215,12727,7624,REFUNDED
1216,12728,9642,REFUNDED
1217,12735,3625,REFUNDED
1218,12760,5875,REFUNDED
1219,12789,2993,RECEIVED
1220,12791,5444,REFUNDED
1221,12794,6942,REFUNDED
1222,12797,6575,REFUNDED
1223,12831,3553,REFUNDED
1224,12836,5461,REFUNDED
1225,12848,3825,IN_TRANSIT
1226,12885,7765,REFUNDED
1227,12894,6033,REFUNDED
1228,12897,158,IN_TRANSIT
1229,12900,6387,IN_TRANSIT
1230,12919,1336,RECEIVED
1231,12932,5306,INITIATED
1232,12933,4245,REFUNDED
1233,12942,7697,RECEIVED
1234,12946,9712,INITIATED
1235,12953,3602,INITIATED
1236,12956,7136,REFUNDED
1237,12994,11,REFUNDED
1238,13008,5282,REFUNDED
1239,13010,3636,REFUNDED
1240,13021,5049,REFUNDED
1241,13028,9489,RECEIVED
1242,13032,684,REFUNDED
1243,13051,3906,INITIATED
1244,13064,8147,RECEIVED
1245,13067,1122,REFUNDED
1246,13076,4374,REFUNDED
1247,13079,5767,REFUNDED
1248,13090,1001,RECEIVED
1249,13098,3224,REJECTED
1250,13123,772,IN_TRANSIT
1251,13135,5897,IN_TRANSIT
1252,13143,4820,RECEIVED
1253,13157,1348,RECEIVED
1254,13164,248,REFUNDED
1255,13174,3081,REJECTED
1256,13182,3568,RECEIVED
1257,13189,6765,REFUNDED
1258,13196,8419,RECEIVED
1259,13199,8924,REFUNDED
1260,13211,2365,REFUNDED
1261,13215,3189,RECEIVED
1262,13219,459,REFUNDED
1263,13221,2105,REFUNDED
1264,13227,4980,REFUNDED
1265,13236,757,RECEIVED
1266,13239,462,RECEIVED
1267,13250,2752,RECEIVED
1268,13254,2643,RECEIVED
1269,13257,9301,REFUNDED
1270,13289,1356,INITIATED
1271,13296,6313,REFUNDED
1272,13316,4169,RECEIVED
1273,13320,4774,IN_TRANSIT
1274,13356,4647,REFUNDED
1275,13410,8875,RECEIVED
1276,13414,6251,REFUNDED
1277,13420,4287,REFUNDED
1278,13421,1322,REFUNDED
1279,13466,9384,REFUNDED
1280,13478,8537,RECEIVED
1281,13495,9488,RECEIVED
1282,13498,757,REFUNDED
1283,13500,9197,IN_TRANSIT
1284,13505,8562,REFUNDED
1285,13506,4045,REFUNDED
1286,13512,2746,IN_TRANSIT
1287,13535,7444,RECEIVED
1288,13560,3794,REFUNDED
1289,13570,4987,REFUNDED
1290,13572,3293,IN_TRANSIT
1291,13577,2636,REFUNDED
1292,13581,1129,REFUNDED
1293,13592,4627,IN_TRANSIT
1294,13612,7779,REFUNDED
1295,13617,5031,RECEIVED
1296,13620,4264,INITIATED
1297,13629,2700,RECEIVED
1298,13630,6672,IN_TRANSIT
1299,13646,9139,IN_TRANSIT
1300,13653,4845,REFUNDED
1301,13655,6598,REFUNDED
1302,13661,805,REFUNDED
1303,13666,2180,RECEIVED
1304,13674,2878,RECEIVED
1305,13700,6078,REFUNDED
1306,13727,4684,RECEIVED
1307,13736,2878,IN_TRANSIT
1308,13737,6476,IN_TRANSIT
1309,13778,6936,INITIATED
1310,13779,2571,REFUNDED
1311,13782,258,RECEIVED
1312,13787,892,INITIATED
1313,13792,6728,RECEIVED
1314,13800,4825,RECEIVED
1315,13804,1279,REFUNDED
1316,13813,7334,REFUNDED
1317,13815,2352,INITIATED
1318,13835,8639,INITIATED
1319,13857,4421,REFUNDED
1320,13886,745,REFUNDED
1321,13891,2846,RECEIVED
1322,13894,2534,IN_TRANSIT
1323,13900,2683,REFUNDED
1324,13905,3372,REFUNDED
1325,13909,787,REFUNDED
1326,13927,6047,REFUNDED
1327,13969,917,REJECTED
1328,13981,2779,INITIATED
1329,13984,9472,REFUNDED
1330,13985,8622,REFUNDED
1331,13997,1779,REFUNDED
1332,14005,4912,REFUNDED
1333,14012,3271,REFUNDED
1334,14074,3805,RECEIVED
1335,14076,4418,REFUNDED
1336,14114,7510,REFUNDED
1337,14123,3068,REFUNDED
1338,14131,3611,RECEIVED
1339,14135,731,REFUNDED
1340,14146,6329,REFUNDED
1341,14156,5596,REFUNDED
1342,14163,6201,REFUNDED
1343,14164,5617,REFUNDED
1344,14166,8642,INITIATED
1345,14178,4633,REFUNDED
1346,14186,7010,REFUNDED
1347,14191,2469,RECEIVED
1348,14201,1072,REFUNDED
1349,14204,9037,RECEIVED
1350,14206,2939,REFUNDED
1351,14217,6882,REFUNDED
1352,14229,2495,REFUNDED
1353,14247,2831,RECEIVED
1354,14270,5713,REFUNDED
1355,14276,9159,INITIATED
1356,14277,5458,REFUNDED
1357,14279,1109,REFUNDED
1358,14281,4405,RECEIVED
1359,14289,6719,REFUNDED
1360,14293,2329,IN_TRANSIT
1361,14298,3152,RECEIVED
1362,14303,5970,REFUNDED
1363,14306,7134,RECEIVED
1364,14311,5172,REFUNDED
1365,14312,6948,REFUNDED
1366,14318,6248,IN_TRANSIT
1367,14342,3481,REFUNDED
1368,14343,394,REFUNDED
1369,14353,5103,IN_TRANSIT
1370,14354,2313,REFUNDED
1371,14356,3364,REFUNDED
1372,14381,5630,IN_TRANSIT
1373,14415,1779,REFUNDED
1374,14425,1656,INITIATED
1375,14431,5486,RECEIVED
1376,14438,874,REFUNDED
1377,14443,9597,IN_TRANSIT
1378,14447,2454,INITIATED
1379,14457,5237,IN_TRANSIT
1380,14463,2662,RECEIVED
1381,14478,9214,IN_TRANSIT
1382,14509,8386,REFUNDED
1383,14518,7994,RECEIVED
1384,14527,1545,REFUNDED
1385,14555,7812,REFUNDED
1386,14562,4768,INITIATED
1387,14567,2285,REFUNDED
1388,14579,4732,RECEIVED
1389,14586,2461,REFUNDED
1390,14598,4528,RECEIVED
1391,14602,4479,REFUNDED
1392,14621,7404,REFUNDED
1393,14628,8359,INITIATED
1394,14650,5371,RECEIVED
1395,14653,3918,REFUNDED
1396,14659,7735,REFUNDED
1397,14668,5219,REFUNDED
1398,14670,3385,REFUNDED
1399,14709,4337,REFUNDED
1400,14723,4361,REJECTED
1401,14728,7972,REFUNDED
1402,14733,3734,IN_TRANSIT
1403,14743,5263,REFUNDED
1404,14746,3474,REFUNDED
1405,14775,2964,REFUNDED
1406,14794,6411,INITIATED
1407,14795,8102,IN_TRANSIT
1408,14806,7187,RECEIVED
1409,14818,811,INITIATED
1410,14832,5001,REFUNDED
1411,14838,5072,RECEIVED
1412,14845,1871,REFUNDED
1413,14852,3111,RECEIVED
1414,14860,7744,REFUNDED
1415,14866,3236,RECEIVED
1416,14870,9101,REFUNDED
1417,14879,2005,IN_TRANSIT
1418,14899,9549,REFUNDED
1419,14912,84,REFUNDED
1420,14924,9402,IN_TRANSIT
1421,14945,5618,REFUNDED
1422,14952,3115,IN_TRANSIT
1423,14960,5602,IN_TRANSIT
1424,14961,6430,REFUNDED
1425,14973,122,RECEIVED
1426,14977,3363,RECEIVED
1427,14990,9213,IN_TRANSIT
1428,14999,4401,IN_TRANSIT
1429,15021,5790,REFUNDED
1430,15027,2020,RECEIVED
1431,15030,5734,REFUNDED
1432,15059,4010,REFUNDED
1433,15062,5678,REFUNDED
1434,15076,5004,REFUNDED
1435,15101,2732,IN_TRANSIT
1436,15104,7537,REFUNDED
1437,15113,9969,REFUNDED
1438,15140,7252,REFUNDED
1439,15158,8109,INITIATED
1440,15174,5881,INITIATED
1441,15184,2574,IN_TRANSIT
1442,15191,850,REFUNDED
1443,15199,964,RECEIVED
1444,15206,7892,REFUNDED
1445,15211,5694,REFUNDED
1446,15221,9073,REFUNDED
1447,15222,6542,REJECTED
1448,15228,2631,INITIATED
1449,15235,4341,REFUNDED
1450,15241,2130,REFUNDED
1451,15249,2234,RECEIVED
1452,15292,5469,RECEIVED
1453,15298,3978,REFUNDED
1454,15301,8533,REFUNDED
1455,15303,7832,REFUNDED
1456,15305,1161,REFUNDED
1457,15320,2327,REFUNDED
1458,15325,5608,REFUNDED
1459,15327,4395,REFUNDED
1460,15335,3530,INITIATED
1461,15342,9507,REFUNDED
1462,15347,5030,INITIATED
1463,15349,6871,RECEIVED
1464,15355,6355,REFUNDED
1465,15362,7193,RECEIVED
1466,15371,2771,RECEIVED
1467,15375,8519,REFUNDED
1468,15377,1991,REFUNDED
1469,15386,1098,IN_TRANSIT
1470,15388,6477,RECEIVED
1471,15400,3357,REFUNDED
1472,15402,276,IN_TRANSIT
1473,15409,4788,IN_TRANSIT
1474,15412,2919,REFUNDED
1475,15414,6845,REFUNDED
1476,15419,6481,REFUNDED
1477,15425,2995,REFUNDED
1478,15445,638,INITIATED
1479,15456,9256,REFUNDED
1480,15460,8144,REFUNDED
1481,15465,5858,REFUNDED
1482,15485,7226,RECEIVED
1483,15487,6659,INITIATED
1484,15492,1750,IN_TRANSIT
1485,15508,3981,RECEIVED
1486,15510,8067,REFUNDED
1487,15534,5776,REFUNDED
1488,15545,2613,RECEIVED
1489,15562,5015,REFUNDED
1490,15567,8780,REFUNDED
1491,15572,3895,RECEIVED
1492,15583,586,RECEIVED
1493,15610,9463,REFUNDED
1494,15612,1209,REFUNDED
1495,15614,7431,RECEIVED
1496,15615,5649,RECEIVED
1497,15623,1476,RECEIVED
1498,15627,8409,IN_TRANSIT
1499,15630,476,REFUNDED
1500,15648,9506,REFUNDED
1501,15660,8142,REFUNDED
1502,15667,7152,RECEIVED
1503,15675,9850,REFUNDED
1504,15677,7181,REFUNDED
1505,15695,8719,REFUNDED
1506,15696,8025,IN_TRANSIT
1507,15706,823,RECEIVED
1508,15730,4216,RECEIVED
1509,15731,4376,REFUNDED
1510,15755,2818,REFUNDED
1511,15776,906,IN_TRANSIT
1512,15785,8656,RECEIVED
1513,15813,2303,REFUNDED
1514,15823,9592,IN_TRANSIT
1515,15825,5895,INITIATED
1516,15832,4883,REFUNDED
1517,15838,3387,INITIATED
1518,15852,5513,IN_TRANSIT
1519,15872,5099,REFUNDED
1520,15899,3076,REFUNDED
1521,15904,49,RECEIVED
1522,15907,7472,REFUNDED
1523,15919,1816,REFUNDED
1524,15935,1778,REFUNDED
1525,15944,3060,REFUNDED
1526,15951,664,REFUNDED
1527,15953,8653,REFUNDED
1528,15954,8847,REFUNDED
1529,15955,2148,IN_TRANSIT
1530,15956,1540,REFUNDED
1531,15978,5781,REFUNDED
1532,15979,6752,RECEIVED
1533,15988,1193,REFUNDED
1534,15992,6542,IN_TRANSIT
1535,16012,4399,REFUNDED
1536,16022,7068,RECEIVED
1537,16024,1395,REFUNDED
1538,16033,9689,REFUNDED
1539,16036,8632,REFUNDED
1540,16040,8687,REFUNDED
1541,16046,5793,REFUNDED
1542,16053,1063,REFUNDED
1543,16086,6064,REFUNDED
1544,16091,5916,RECEIVED
1545,16095,4789,RECEIVED
1546,16102,8161,REFUNDED
1547,16119,9047,REFUNDED
1548,16122,6661,REJECTED
1549,16124,5820,REFUNDED
1550,16141,3308,RECEIVED
1551,16144,4354,REFUNDED
1552,16173,3548,RECEIVED
1553,16176,6379,IN_TRANSIT
1554,16197,7830,REFUNDED
1555,16201,1040,RECEIVED
1556,16211,9397,REFUNDED
1557,16215,6177,REFUNDED
1558,16228,1656,IN_TRANSIT
1559,16241,867,RECEIVED
1560,16250,7626,RECEIVED
1561,16266,8223,REFUNDED
1562,16270,7672,RECEIVED
1563,16276,6269,REFUNDED
1564,16303,9149,IN_TRANSIT
1565,16307,5677,REFUNDED
1566,16318,9904,REFUNDED
1567,16319,1860,RECEIVED
1568,16325,6503,IN_TRANSIT
1569,16336,7265,REFUNDED
1570,16345,5373,REFUNDED
1571,16349,352,IN_TRANSIT
1572,16351,7700,REFUNDED
1573,16364,4358,RECEIVED
1574,16368,2205,RECEIVED
1575,16390,5684,RECEIVED
1576,16411,6512,REFUNDED
1577,16421,5010,REFUNDED
1578,16454,1821,REFUNDED
1579,16457,7010,RECEIVED
1580,16461,7800,IN_TRANSIT
1581,16468,4941,REFUNDED
1582,16483,6958,REFUNDED
1583,16533,2444,REFUNDED
1584,16537,7394,REFUNDED
1585,16540,3588,REFUNDED
1586,16552,6201,IN_TRANSIT
1587,16575,5156,REFUNDED
1588,16587,4987,IN_TRANSIT
1589,16602,2149,REFUNDED
1590,16608,1849,RECEIVED
1591,16624,5923,IN_TRANSIT
1592,16633,1134,REFUNDED
1593,16636,5989,REFUNDED
1594,16652,5024,REFUNDED
1595,16659,6686,REFUNDED
1596,16664,968,RECEIVED
1597,16742,2208,IN_TRANSIT
1598,16752,5722,REFUNDED
1599,16761,7310,IN_TRANSIT
1600,16769,7571,IN_TRANSIT
1601,16781,1531,REFUNDED
1602,16785,4728,REFUNDED
1603,16790,5885,REFUNDED
1604,16797,121,RECEIVED
1605,16803,2331,IN_TRANSIT
1606,16841,3360,REFUNDED
1607,16870,2717,INITIATED
1608,16878,8469,RECEIVED
1609,16879,3570,REFUNDED
1610,16882,4064,RECEIVED
1611,16914,1441,REFUNDED
1612,16920,3895,RECEIVED
1613,16930,8704,REFUNDED
1614,16933,909,REFUNDED
1615,16935,7406,INITIATED
1616,16942,9558,REFUNDED
1617,16950,1736,REFUNDED
1618,16951,4515,REFUNDED
1619,16955,5929,REFUNDED
1620,16973,9282,REFUNDED
1621,16979,7668,RECEIVED
1622,16991,2073,REFUNDED
1623,17008,2680,REFUNDED
1624,17043,9518,REFUNDED
1625,17046,338,RECEIVED
1626,17048,6126,RECEIVED
1627,17063,6676,REFUNDED
1628,17070,1654,RECEIVED
1629,17083,817,INITIATED
1630,17090,1148,RECEIVED
1631,17097,2907,IN_TRANSIT
1632,17102,7840,REFUNDED
1633,17104,4857,REFUNDED
1634,17108,9645,REFUNDED
1635,17124,8524,REFUNDED
1636,17137,7631,REFUNDED
1637,17147,1704,REFUNDED
1638,17156,7912,REFUNDED
1639,17188,2844,RECEIVED
1640,17189,8504,IN_TRANSIT
1641,17202,4925,REFUNDED
1642,17217,9816,REFUNDED
1643,17230,1229,RECEIVED
1644,17235,1577,REFUNDED
1645,17252,7172,REFUNDED
1646,17265,6789,IN_TRANSIT
1647,17280,8904,REFUNDED
1648,17282,3226,REFUNDED
1649,17293,6866,REFUNDED
1650,17303,2459,REFUNDED
1651,17304,6074,REFUNDED
1652,17323,468,RECEIVED
1653,17330,6113,REFUNDED
1654,17351,4737,INITIATED
1655,17372,6057,IN_TRANSIT
1656,17375,9332,REFUNDED
1657,17376,8173,REFUNDED
1658,17384,9313,INITIATED
1659,17404,9009,REFUNDED
1660,17422,3803,REFUNDED
1661,17427,8836,REFUNDED
1662,17437,2623,REFUNDED
1663,17449,93,RECEIVED
1664,17451,703,IN_TRANSIT
1665,17454,1238,REFUNDED
1666,17455,4894,REFUNDED
1667,17478,2472,REFUNDED
1668,17482,2151,INITIATED
1669,17489,6933,REFUNDED
1670,17492,5860,REFUNDED
1671,17506,8588,REFUNDED
1672,17507,9149,INITIATED
1673,17510,2274,INITIATED
1674,17515,6487,REFUNDED
1675,17522,6379,IN_TRANSIT
1676,17526,6518,RECEIVED
1677,17545,8673,REFUNDED
1678,17574,9137,IN_TRANSIT
1679,17602,8856,REFUNDED
1680,17611,4857,RECEIVED
1681,17614,767,RECEIVED
1682,17617,7489,RECEIVED
1683,17636,8570,IN_TRANSIT
1684,17641,610,RECEIVED
1685,17654,4042,IN_TRANSIT
1686,17657,2903,IN_TRANSIT
1687,17668,6229,REFUNDED
1688,17684,4734,REFUNDED
1689,17698,3675,REFUNDED
1690,17703,2715,RECEIVED
1691,17706,5350,REFUNDED
1692,17707,9054,REFUNDED
1693,17719,7669,REFUNDED
1694,17737,5896,REFUNDED
1695,17763,4042,INITIATED
1696,17771,2149,INITIATED
1697,17792,3997,REFUNDED
1698,17799,5074,REFUNDED
1699,17855,647,REFUNDED
1700,17873,1993,RECEIVED
1701,17876,6650,RECEIVED
1702,17886,1474,IN_TRANSIT
1703,17888,4990,IN_TRANSIT
1704,17896,4128,IN_TRANSIT
1705,17901,7594,RECEIVED
1706,17902,968,RECEIVED
1707,17926,314,RECEIVED
1708,17950,9263,IN_TRANSIT
1709,17954,7582,REFUNDED
1710,17973,1767,RECEIVED
1711,17981,1438,IN_TRANSIT
1712,17997,5686,RECEIVED
1713,18008,1497,RECEIVED
1714,18015,3085,RECEIVED
1715,18034,3952,REFUNDED
1716,18036,2309,IN_TRANSIT
1717,18044,494,REFUNDED
1718,18073,6590,REFUNDED
1719,18097,3112,REFUNDED
1720,18143,53,REFUNDED
1721,18149,5251,REFUNDED
1722,18164,974,RECEIVED
1723,18178,5409,REFUNDED
1724,18188,5574,INITIATED
1725,18197,8159,RECEIVED
1726,18200,7583,IN_TRANSIT
1727,18205,9320,REFUNDED
1728,18234,57,RECEIVED
1729,18244,3976,REFUNDED
1730,18269,3170,REFUNDED
1731,18273,8974,REFUNDED
1732,18274,2338,REFUNDED
1733,18278,8210,REFUNDED
1734,18306,5776,REFUNDED
1735,18332,185,REFUNDED
1736,18338,5111,REFUNDED
1737,18352,5302,REFUNDED
1738,18370,3162,REFUNDED
1739,18376,3272,REFUNDED
1740,18380,9947,RECEIVED
1741,18400,2066,REFUNDED
1742,18405,7527,REFUNDED
1743,18419,4406,INITIATED
1744,18432,2108,INITIATED
1745,18433,8509,IN_TRANSIT
1746,18438,122,INITIATED
1747,18439,904,REFUNDED
1748,18441,5879,RECEIVED
1749,18443,3371,REFUNDED
1750,18450,1381,REFUNDED
1751,18452,9805,IN_TRANSIT
1752,18457,699,REFUNDED
1753,18471,2450,REFUNDED
1754,18483,7588,REFUNDED
1755,18495,7359,INITIATED
1756,18505,2677,REFUNDED
1757,18518,9457,RECEIVED
1758,18519,714,REFUNDED
1759,18531,904,RECEIVED
1760,18543,4330,RECEIVED
1761,18544,5631,INITIATED
1762,18550,9648,REFUNDED
1763,18590,4726,RECEIVED
1764,18591,5502,REFUNDED
1765,18611,8799,REFUNDED
1766,18617,717,RECEIVED
1767,18628,2354,RECEIVED
1768,18644,4426,REFUNDED
1769,18659,5089,RECEIVED
1770,18678,4074,REFUNDED
1771,18681,8450,IN_TRANSIT
1772,18698,4808,RECEIVED
1773,18706,4364,REFUNDED
1774,18722,5953,INITIATED
1775,18732,3927,RECEIVED
1776,18756,1152,REFUNDED
1777,18760,819,IN_TRANSIT
1778,18773,4215,RECEIVED
1779,18774,2010,REFUNDED
1780,18812,5837,REFUNDED
1781,18816,6015,REFUNDED
1782,18831,1334,REFUNDED
1783,18832,8285,REFUNDED
1784,18838,7673,RECEIVED
1785,18845,7232,REFUNDED
1786,18853,5466,RECEIVED
1787,18854,3082,RECEIVED
1788,18855,3678,REFUNDED
