ReturnItemID,ReturnID,OrderItemID,Quantity,RefundAmount
1062,757,15554,1,22.38
1063,757,15553,1,741.13
1064,757,15552,1,21.75
1065,758,15559,1,27.92
1066,758,15558,1,80.51
1067,759,15647,1,571.60
1068,759,15646,2,107.26
1069,760,15653,1,45.43
1070,761,15735,3,2574.57
1071,761,15734,1,17.60
1072,762,15772,1,77.26
1073,762,15773,2,152.90
1074,763,15778,1,16.82
1075,764,15785,1,1279.94
1076,764,15786,1,1255.27
1077,764,15787,1,1134.04
1078,765,15822,1,50.19
1079,765,15820,1,1724.47
1080,765,15821,1,34.46
1081,766,15826,1,877.63
1082,767,15832,1,41.07
1083,768,15864,2,113.66
1084,768,15865,1,20.82
1085,769,15928,1,27.76
1086,770,15930,1,184.97
1087,771,16004,1,39.89
1088,771,16005,1,49.46
1089,772,16019,1,208.46
1090,773,16046,2,4674.24
1091,773,16045,1,72.24
1092,774,16053,1,62.16
1093,775,16070,1,20.57
1094,775,16071,1,244.62
1095,776,16077,1,62.56
1096,777,16085,1,1631.51
1097,778,16092,1,230.99
1098,779,16095,1,14.17
1099,779,16094,1,20.57
1100,780,16099,2,59.98
1101,781,16144,1,77.26
1102,781,16145,1,41.07
1103,782,16177,1,1255.27
1104,783,16191,1,56.66
1105,784,16198,1,457.46
1106,785,16204,1,45.95
1107,785,16205,1,1156.96
1108,786,16256,3,103.20
1109,787,16264,3,101.22
1110,788,16291,3,77.40
1111,789,16420,1,435.39
1112,790,16445,3,82.53
1113,791,16452,1,265.44
1114,792,16453,1,128.22
1115,792,16454,1,809.25
1116,793,16461,1,127.48
1117,793,16462,1,1167.90
1118,793,16460,1,20.57
1119,794,16477,2,2128.36
1120,795,16498,1,112.43
1121,796,16518,1,717.08
1122,797,16545,1,110.60
1123,798,16583,1,72.24
1124,799,16610,1,924.24
1125,799,16609,1,25.21
1126,800,16621,1,52.98
1127,801,16622,1,28.15
1128,802,16640,1,11.96
1129,803,16663,1,89.29
1130,803,16665,1,89.87
1131,804,16670,1,79.89
1132,805,16676,1,46.74
1133,805,16675,1,37.74
1134,806,16691,1,24.33
1135,807,16696,1,62.56
1136,808,16716,1,1663.97
1137,808,16717,2,50.42
1138,809,16721,1,1960.67
1139,809,16720,1,114.18
1140,810,16733,1,343.34
1141,811,16742,1,25.80
1142,812,16745,2,3570.02
1143,812,16744,1,546.32
1144,813,16809,1,10.01
1145,813,16807,2,3136.88
1146,814,16826,1,30.84
1147,815,16834,1,75.11
1148,816,16849,1,20.57
1149,816,16848,1,16.82
1150,816,16847,1,1247.74
1151,817,16897,1,20.20
1152,817,16896,2,41.14
1153,818,16909,1,1459.14
1154,819,16941,2,2818.78
1155,819,16943,1,83.45
1156,819,16939,1,85.79
1157,819,16942,1,1445.62
1158,820,16955,1,51.55
1159,820,16956,1,2194.34
1160,821,17036,1,94.70
1161,822,17105,1,450.35
1162,823,17118,1,80.28
1163,824,17147,1,566.56
1164,825,17158,1,475.71
1165,826,17160,1,31.00
1166,827,17208,1,2171.73
1167,828,17212,1,25.39
1168,829,17213,3,156.00
1169,830,17219,1,74.46
1170,831,17242,1,10.52
1171,832,17298,1,80.03
1172,833,17314,1,34.46
1173,834,17331,1,27.91
1174,834,17332,1,120.10
1175,835,17357,1,63.87
1176,836,17364,3,168.54
1177,837,17368,1,649.82
1178,838,17385,1,137.25
1179,838,17384,1,232.97
1180,838,17386,1,650.19
1181,839,17401,3,30.03
1182,839,17400,1,813.83
1183,839,17397,2,202.44
1184,840,17415,2,100.84
1185,841,17428,1,59.60
1186,842,17433,1,65.80
1187,843,17441,1,97.10
1188,844,17457,1,358.20
1189,845,17464,2,123.60
1190,846,17474,1,834.90
1191,847,17480,1,25.23
1192,847,17481,2,1235.96
1193,848,17525,1,137.24
1194,848,17522,1,38.54
1195,849,17528,1,28.82
1196,849,17527,2,210.04
1197,850,17544,1,2199.19
1198,850,17542,1,118.50
1199,851,17547,1,1109.69
1200,851,17546,3,77.40
1201,852,17585,1,13.80
1202,853,17599,3,812.16
1203,854,17605,1,22.38
1204,854,17604,3,149.22
1205,855,17623,1,16.82
1206,856,17630,1,25.21
1207,856,17632,1,963.60
1208,856,17631,1,31.00
1209,857,17639,1,20.98
1210,858,17686,1,971.38
1211,858,17687,1,80.06
1212,858,17689,1,1631.51
1213,858,17688,1,39.79
1214,859,17696,1,34.46
1215,860,17763,1,10.92
1216,861,17823,1,488.33
1217,861,17822,1,12.79
1218,862,17834,1,44.06
1219,863,17841,1,270.72
1220,863,17842,1,134.07
1221,864,17900,1,51.76
1222,865,17938,1,38.81
1223,866,17946,2,123.60
1224,867,17951,1,97.10
1225,867,17950,1,57.11
1226,868,17980,1,48.56
1227,869,18017,1,21.75
1228,869,18016,1,293.93
1229,870,18035,1,206.57
1230,871,18089,1,190.79
1231,872,18098,1,541.12
1232,872,18096,1,441.66
1233,873,18162,1,26.63
1234,874,18165,1,25.39
1235,875,18170,1,20.57
1236,876,18183,1,11.96
1237,877,18190,1,20.98
1238,878,18199,2,1208.68
1239,878,18201,3,45.66
1240,878,18200,1,854.06
1241,879,18209,1,145.38
1242,880,18217,1,380.76
1243,881,18226,1,80.98
1244,882,18245,1,48.56
1245,883,18263,1,63.87
1246,884,18280,1,1279.94
1247,885,18290,1,28.82
1248,886,18293,1,555.66
1249,887,18310,3,1588.26
1250,888,18316,1,24.33
1251,888,18315,1,813.83
1252,889,18335,1,53.90
1253,890,18398,1,30.00
1254,891,18419,1,1047.38
1255,892,18483,1,579.05
1256,893,18487,1,113.78
1257,894,18496,1,571.78
1258,895,18530,1,67.22
1259,896,18552,1,10.52
1260,897,18586,1,25.21
1261,897,18587,1,911.71
1262,898,18594,1,417.37
1263,898,18593,2,1265.80
1264,899,18632,1,43.72
1265,900,18636,1,697.89
1266,900,18634,1,41.91
1267,900,18633,1,20.57
1268,901,18657,1,133.47
1269,901,18659,3,2879.88
1270,902,18675,1,555.66
1271,903,18695,1,873.28
1272,904,18704,1,146.82
1273,904,18703,1,555.66
1274,904,18702,3,59.25
1275,905,18768,1,1105.57
1276,906,18797,1,1209.50
1277,907,18805,1,11.12
1278,908,18833,2,40.40
1279,909,18852,1,10.33
1280,910,18883,1,51.87
1281,911,18911,1,35.30
1282,912,18943,1,478.83
1283,912,18945,4,1082.88
1284,913,18964,1,1422.82
1285,913,18963,1,133.23
1286,914,18993,1,28.05
1287,915,19017,1,2337.12
1288,916,19032,1,1279.94
1289,916,19031,1,560.07
1290,917,19034,1,31.48
1291,918,19064,1,2179.37
1292,919,19073,1,30.84
1293,919,19074,1,65.37
1294,920,19084,3,321.36
1295,921,19104,1,480.83
1296,922,19107,1,858.19
1297,923,19118,1,11.12
1298,924,19131,1,241.41
1299,925,19143,1,79.89
1300,926,19149,2,89.12
1301,927,19154,1,56.76
1302,928,19159,1,2194.34
1303,929,19162,1,147.87
1304,930,19193,1,89.77
1305,930,19195,1,38.81
1306,931,19208,1,43.72
1307,931,19207,2,1352.24
1308,932,19217,1,83.17
1309,933,19248,1,26.63
1310,933,19246,1,103.15
1311,933,19247,2,40.64
1312,934,19268,2,1043.28
1313,935,19286,1,35.45
1314,936,19310,1,51.68
1315,936,19308,1,13.05
1316,937,19314,1,914.81
1317,937,19313,1,27.52
1318,938,19375,1,573.86
1319,938,19374,1,22.67
1320,938,19376,1,44.56
1321,939,19377,1,33.74
1322,940,19384,2,62.00
1323,941,19405,1,667.33
1324,941,19406,1,408.35
1325,942,19416,1,550.10
1326,943,19432,1,17.31
1327,944,19441,1,676.12
1328,945,19460,1,53.90
1329,945,19458,1,551.25
1330,946,19465,1,2199.19
1331,947,19469,1,10.30
1332,947,19468,1,25.01
1333,947,19467,1,2199.19
1334,948,19490,1,31.23
1335,948,19491,1,46.74
1336,949,19500,1,301.27
1337,950,19505,1,113.78
1338,950,19504,1,21.13
1339,951,19511,1,196.53
1340,952,19531,1,881.71
1341,953,19544,1,55.34
1342,954,19550,1,26.33
1343,954,19552,1,90.28
1344,955,19557,1,40.49
1345,956,19559,1,17.91
1346,957,19564,1,170.92
1347,958,19579,1,1472.28
1348,959,19647,1,1524.32
1349,960,19661,1,2235.80
1350,960,19662,1,44.76
1351,961,19680,2,107.80
1352,961,19682,1,27.08
1353,962,19696,1,22.36
1354,963,19709,1,23.32
1355,964,19713,1,25.68
1356,964,19712,1,2378.49
1357,964,19711,1,897.70
1358,965,19726,1,56.18
1359,965,19725,1,2179.37
1360,965,19724,1,99.34
1361,966,19727,1,50.42
1362,967,19796,1,35.30
1363,967,19795,1,1424.86
1364,968,19808,2,643.34
1365,969,19819,1,48.56
1366,970,19823,1,1640.96
1367,970,19821,1,639.60
1368,971,19836,1,49.74
1369,972,19865,1,22.09
1370,973,19877,1,93.54
1371,974,19887,1,30.37
1372,975,19891,1,632.90
1373,976,19898,1,127.48
1374,977,19904,1,1376.70
1375,978,19922,1,445.27
1376,978,19923,3,93.00
1377,979,19943,1,127.48
1378,980,19954,1,835.91
1379,981,20003,1,57.07
1380,982,20035,1,911.75
1381,982,20036,1,326.36
1382,983,20043,1,948.64
1383,984,20078,1,715.54
1384,984,20079,2,78.16
1385,985,20123,1,165.52
1386,985,20122,2,115.28
1387,985,20125,1,102.88
1388,986,20190,1,23.32
1389,987,20204,2,169.20
1390,987,20205,1,1419.47
1391,988,20218,1,89.29
1392,989,20221,1,404.32
1393,990,20234,1,57.64
1394,991,20240,1,20.29
1395,992,20248,1,1267.63
1396,992,20246,1,86.73
1397,993,20261,1,17.43
1398,994,20270,1,20.57
1399,995,20277,1,27.51
1400,995,20272,1,1050.61
1401,996,20280,1,67.14
1402,996,20281,1,44.06
1403,997,20295,1,411.64
1404,998,20314,1,474.06
1405,999,20316,3,93.96
1406,999,20315,1,27.37
1407,999,20317,1,74.46
1408,1000,20324,1,28.15
1409,1001,20329,2,114.56
1410,1002,20388,1,653.13
1411,1003,20404,1,28.05
1412,1004,20451,1,21.75
1413,1005,20452,1,486.17
1414,1006,20478,1,48.56
1415,1007,20480,1,1294.06
1416,1008,20499,1,806.75
1417,1009,20507,1,147.87
1418,1009,20508,3,72.99
1419,1010,20532,1,23.33
1420,1011,20534,1,57.28
1421,1012,20554,1,78.94
1422,1013,20565,1,34.46
1423,1013,20566,1,38.81
1424,1014,20570,1,34.02
1425,1015,20589,1,42.96
1426,1015,20590,1,11.22
1427,1016,20621,2,853.14
1428,1016,20620,2,57.64
1429,1017,20630,1,16.82
1430,1017,20629,1,52.00
1431,1018,20701,1,19.64
1432,1019,20725,1,25.21
1433,1019,20726,1,43.24
1434,1020,20746,1,157.26
1435,1021,20747,1,67.98
1436,1022,20753,1,835.91
1437,1023,20769,1,479.87
1438,1024,20795,2,258.86
1439,1025,20821,1,65.80
1440,1025,20820,1,100.00
1441,1025,20819,1,1618.23
1442,1026,20864,2,3448.94
1443,1026,20865,1,2378.57
1444,1027,20870,1,37.74
1445,1027,20873,2,30.70
1446,1028,20905,1,60.54
1447,1029,20912,1,1551.31
1448,1030,20922,1,72.24
1449,1031,20954,1,48.56
1450,1032,20964,1,27.52
1451,1032,20962,1,646.99
1452,1032,20965,1,478.83
1453,1033,20970,1,79.51
1454,1033,20969,1,258.40
1455,1034,20990,1,10.01
1456,1035,21038,1,10.65
1457,1035,21037,1,51.87
1458,1036,21065,1,80.98
1459,1037,21072,1,204.47
1460,1038,21075,1,10.52
1461,1039,21078,2,54.74
1462,1040,21081,3,151.26
1463,1040,21080,1,841.05
1464,1041,21102,1,66.23
1465,1041,21101,1,554.35
1466,1041,21100,1,57.07
1467,1042,21117,1,492.09
1468,1042,21116,1,34.02
1469,1043,21145,2,50.42
1470,1044,21207,1,321.67
1471,1044,21206,1,1479.92
1472,1045,21211,2,59.98
1473,1045,21209,1,25.55
1474,1046,21219,1,30.41
1475,1047,21246,1,530.77
1476,1048,21252,1,400.15
1477,1049,21275,1,627.65
1478,1050,21326,1,50.19
1479,1051,21337,1,274.48
1480,1052,21361,1,77.26
1481,1053,21367,1,57.11
1482,1053,21366,1,38.81
1483,1054,21396,1,943.90
1484,1055,21439,1,79.89
1485,1056,21443,1,19.64
1486,1056,21442,1,24.33
1487,1057,21461,1,833.75
1488,1058,21558,1,493.27
1489,1059,21562,2,223.80
1490,1060,21591,3,553.26
1491,1061,21652,1,103.15
1492,1061,21653,1,46.74
1493,1062,21698,1,125.68
1494,1063,21706,1,85.33
1495,1063,21709,1,20.82
1496,1064,21750,1,784.59
1497,1065,21772,1,182.55
1498,1065,21773,2,932.76
1499,1065,21771,1,82.15
1500,1066,21778,1,1376.70
1501,1066,21780,3,1898.70
1502,1067,21790,1,858.19
1503,1067,21791,1,2006.01
1504,1068,21794,1,80.03
1505,1069,21798,1,560.07
1506,1069,21799,1,1640.96
1507,1070,21820,1,93.15
1508,1071,21832,1,90.28
1509,1072,21836,2,204.90
1510,1073,21843,1,21.13
1511,1074,21848,1,52.30
1512,1075,21852,1,2235.80
1513,1076,21935,1,400.03
1514,1077,21954,1,21.29
1515,1077,21956,1,208.46
1516,1077,21953,1,1030.42
1517,1077,21955,1,897.70
1518,1078,21963,1,10.18
1519,1079,21974,1,48.22
1520,1080,22001,1,29.10
1521,1081,22008,1,107.55
1522,1082,22025,1,854.06
1523,1083,22026,3,132.18
1524,1083,22027,1,28.15
1525,1084,22083,1,854.06
1526,1085,22093,1,137.54
1527,1085,22094,1,25.55
1528,1085,22092,1,31.46
1529,1086,22115,1,571.60
1530,1086,22114,1,55.34
1531,1086,22113,1,30.37
1532,1087,22116,1,20.98
1533,1088,22190,1,33.74
1534,1089,22219,1,157.26
1535,1089,22217,1,76.14
1536,1089,22221,1,35.30
1537,1090,22240,2,166.16
1538,1090,22241,1,45.31
1539,1090,22243,2,178.58
1540,1090,22244,1,873.28
1541,1091,22255,1,128.29
1542,1091,22253,1,33.74
1543,1091,22254,1,30.00
1544,1092,22260,1,170.92
1545,1093,22284,1,93.92
1546,1093,22285,1,52.00
1547,1094,22293,1,78.33
1548,1095,22300,1,125.68
1549,1096,22303,1,67.14
1550,1096,22306,1,44.56
1551,1097,22311,1,55.34
1552,1098,22329,1,27.76
1553,1098,22328,1,116.11
1554,1098,22330,1,20.04
1555,1099,22348,1,10.00
1556,1100,22358,1,135.66
1557,1101,22381,1,222.72
1558,1102,22396,1,22.09
1559,1103,22410,1,21.66
1560,1104,22440,1,10.33
1561,1104,22441,2,3193.06
1562,1105,22466,1,550.91
1563,1106,22524,2,948.12
1564,1106,22522,1,55.50
1565,1107,22553,1,55.66
1566,1108,22600,1,210.44
1567,1109,22618,1,69.87
1568,1110,22625,1,41.91
1569,1111,22674,1,66.91
1570,1111,22673,1,103.26
1571,1111,22675,1,474.06
1572,1112,22682,1,664.53
1573,1113,22701,1,44.06
1574,1113,22702,1,72.89
1575,1114,22719,1,77.26
1576,1115,22722,1,48.56
1577,1115,22721,1,555.66
1578,1116,22725,1,167.61
1579,1117,22727,1,22.36
1580,1118,22731,2,68.04
1581,1118,22733,1,80.06
1582,1119,22750,1,93.92
1583,1120,22764,2,1501.14
1584,1121,22771,1,741.13
1585,1122,22773,4,42.08
1586,1123,22776,1,2171.73
1587,1123,22774,2,1470.08
1588,1123,22775,2,87.44
1589,1124,22795,1,833.75
1590,1124,22794,1,24.32
1591,1125,22827,1,97.10
1592,1126,22888,1,57.11
1593,1126,22887,1,40.00
1594,1127,22898,1,10.00
1595,1128,22935,1,52.98
1596,1128,22934,2,132.46
1597,1128,22932,1,21.13
1598,1129,22971,1,147.87
1599,1130,23001,1,80.98
1600,1131,23037,1,174.18
1601,1132,23050,1,55.66
1602,1132,23049,1,45.95
1603,1132,23048,1,1629.64
1604,1133,23095,1,1113.77
1605,1133,23096,1,1479.92
1606,1134,23105,1,404.31
1607,1135,23108,1,741.13
1608,1136,23123,1,41.51
1609,1136,23122,1,478.83
1610,1137,23125,1,2001.53
1611,1138,23224,1,39.08
1612,1139,23245,1,573.86
1613,1140,23296,1,24.33
1614,1141,23300,1,86.73
1615,1142,23308,1,49.46
1616,1143,23333,1,107.12
1617,1144,23407,1,31.99
1618,1145,23414,1,568.54
1619,1145,23415,1,11.96
1620,1146,23444,1,833.60
1621,1147,23453,1,29.10
1622,1148,23462,1,212.25
1623,1149,23501,1,943.90
1624,1150,23521,1,28.05
1625,1150,23522,1,1036.13
1626,1151,23525,1,67.14
1627,1152,23535,1,33.85
1628,1152,23534,1,80.19
1629,1153,23540,2,55.52
1630,1154,23542,1,1354.96
1631,1155,23543,1,400.10
1632,1156,23551,1,92.19
1633,1156,23550,2,62.00
1634,1157,23563,1,15.97
1635,1157,23564,1,19.42
1636,1157,23565,1,22.38
1637,1158,23575,1,17.78
1638,1158,23576,2,61.54
1639,1159,23624,1,824.97
1640,1159,23625,1,147.87
1641,1160,23709,1,21.66
1642,1161,23735,2,2101.22
1643,1161,23734,1,140.31
1644,1162,23753,1,30.00
1645,1163,23781,1,80.06
1646,1164,23784,1,15.35
1647,1165,23807,1,45.95
1648,1165,23806,2,110.68
1649,1166,23814,1,51.63
1650,1166,23813,1,27.37
1651,1167,23826,1,1113.77
1652,1168,23836,1,568.54
1653,1169,23865,1,50.19
1654,1170,23901,1,1640.96
1655,1171,23912,1,832.56
1656,1172,23923,1,49.74
1657,1173,23937,1,75.11
1658,1174,23950,1,47.43
1659,1174,23951,1,27.08
1660,1175,23956,1,99.66
1661,1176,24036,1,144.34
1662,1177,24041,1,10.52
1663,1178,24062,1,56.18
1664,1179,24072,1,65.57
1665,1180,24087,1,16.82
1666,1181,24105,1,100.00
1667,1181,24106,1,984.60
1668,1182,24132,1,15.97
1669,1183,24143,1,80.51
1670,1183,24142,1,30.77
1671,1184,24155,3,2205.12
1672,1185,24179,1,35.30
1673,1185,24180,1,547.00
1674,1186,24184,1,27.76
1675,1187,24239,1,54.97
1676,1188,24240,1,838.84
1677,1189,24250,1,19.75
1678,1190,24284,2,86.18
1679,1191,24292,1,28.15
1680,1192,24298,1,53.90
1681,1192,24299,1,1206.06
1682,1193,24301,1,58.09
1683,1193,24300,1,120.10
1684,1193,24302,4,62.48
1685,1194,24346,1,37.74
1686,1195,24348,1,1069.81
1687,1195,24347,1,115.70
1688,1195,24350,1,42.43
1689,1196,24355,1,53.63
1690,1197,24382,1,47.43
1691,1198,24383,3,3743.22
1692,1199,24424,1,59.29
1693,1199,24423,1,78.33
1694,1200,24450,4,388.40
1695,1200,24451,1,486.17
1696,1201,24480,1,251.95
1697,1201,24481,1,167.61
1698,1201,24479,3,624.84
1699,1201,24478,1,212.58
1700,1202,24493,1,41.07
1701,1203,24498,1,57.59
1702,1204,24509,1,17.68
1703,1205,24510,3,148.38
1704,1206,24514,1,176.06
1705,1206,24513,1,11.96
1706,1206,24512,1,38.81
1707,1207,24517,1,29.99
1708,1208,24537,1,51.68
1709,1209,24551,1,38.81
1710,1210,24565,2,148.58
1711,1211,24601,1,627.65
1712,1211,24602,1,114.99
1713,1212,24605,2,1716.38
1714,1212,24606,1,48.22
1715,1213,24622,1,1187.18
1716,1214,24730,1,128.29
1717,1215,24778,1,1376.70
1718,1216,24779,1,20.29
1719,1217,24795,1,47.43
1720,1218,24836,1,140.93
1721,1219,24892,1,858.19
1722,1219,24890,1,631.58
1723,1220,24895,1,343.07
1724,1221,24902,1,164.20
1725,1222,24908,1,38.69
1726,1223,24972,1,34.02
1727,1224,24985,1,85.33
1728,1224,24984,1,140.93
1729,1225,25014,2,1755.26
1730,1226,25089,1,632.90
1731,1226,25087,1,985.33
1732,1227,25107,1,77.43
1733,1228,25110,1,45.43
1734,1229,25115,1,380.76
1735,1229,25114,1,33.27
1736,1229,25116,1,93.15
1737,1229,25118,1,17.31
1738,1230,25153,1,32.32
1739,1231,25180,1,174.18
1740,1232,25182,1,490.10
1741,1233,25197,1,18.32
1742,1234,25201,1,76.58
1743,1234,25202,1,43.72
1744,1234,25203,1,19.75
1745,1235,25223,1,48.22
1746,1236,25227,1,1983.12
1747,1236,25231,2,4012.02
1748,1237,25297,1,1999.25
1749,1238,25321,1,255.41
1750,1238,25322,1,404.13
1751,1239,25324,1,76.14
1752,1240,25345,3,35.88
1753,1240,25344,1,45.43
1754,1240,25343,1,137.54
1755,1241,25357,1,402.77
1756,1242,25366,1,15.35
1757,1243,25399,1,581.21
1758,1244,25429,1,19.75
1759,1244,25430,1,454.64
1760,1244,25428,1,1050.61
1761,1245,25437,3,240.18
1762,1246,25455,1,1960.67
1763,1247,25466,1,62.56
1764,1248,25491,1,56.83
1765,1249,25512,1,400.15
1766,1250,25568,2,59.98
1767,1251,25584,3,315.06
1768,1252,25595,1,80.03
1769,1253,25614,1,80.06
1770,1254,25627,1,303.02
1771,1254,25626,1,10.18
1772,1255,25645,1,13.80
1773,1256,25661,1,27.37
1774,1257,25675,1,714.22
1775,1258,25685,1,248.10
1776,1258,25686,1,1030.42
1777,1259,25692,1,39.08
1778,1259,25691,1,45.62
1779,1259,25693,1,36.20
1780,1260,25713,1,118.50
1781,1261,25723,1,30.84
1782,1262,25728,1,16.87
1783,1263,25730,1,1393.36
1784,1263,25731,1,1409.39
1785,1264,25740,1,879.16
1786,1264,25739,2,50.78
1787,1265,25759,2,119.20
1788,1266,25763,1,20.29
1789,1267,25788,1,18.18
1790,1268,25801,1,306.49
1791,1269,25808,1,52.00
1792,1270,25869,1,17.31
1793,1270,25873,1,46.60
1794,1271,25887,1,80.06
1795,1271,25889,1,75.11
1796,1272,25926,1,31.48
1797,1273,25936,1,11.22
1798,1273,25937,1,80.19
1799,1274,26009,1,65.80
1800,1275,26115,1,581.21
1801,1276,26126,1,459.79
1802,1277,26143,1,20.82
1803,1278,26146,1,10.01
1804,1279,26219,2,78.16
1805,1280,26246,1,147.87
1806,1280,26249,1,402.77
1807,1280,26245,1,1618.23
1808,1281,26279,1,643.12
1809,1281,26281,1,251.95
1810,1281,26280,1,55.34
1811,1281,26282,1,97.10
1812,1282,26287,1,208.46
1813,1282,26286,1,1472.28
1814,1283,26289,1,21.13
1815,1284,26299,1,31.32
1816,1284,26297,1,806.75
1817,1285,26300,1,1785.01
1818,1285,26301,1,43.09
1819,1286,26309,2,1732.12
1820,1287,26356,1,31.99
1821,1288,26413,1,101.08
1822,1289,26436,1,232.97
1823,1290,26438,2,4757.14
1824,1291,26449,1,301.27
1825,1292,26458,1,80.28
1826,1293,26481,1,89.21
1827,1294,26515,1,75.11
1828,1294,26516,1,948.64
1829,1295,26527,2,1136.00
1830,1296,26536,1,103.38
1831,1297,26555,1,21.75
1832,1298,26557,1,211.64
1833,1299,26584,1,270.72
1834,1299,26585,1,307.92
1835,1299,26586,1,65.02
1836,1300,26598,2,110.68
1837,1300,26599,2,237.00
1838,1301,26603,1,911.71
1839,1302,26614,1,200.83
1840,1302,26615,2,1620.02
1841,1303,26625,1,127.48
1842,1304,26649,1,154.61
1843,1305,26702,1,10.33
1844,1306,26755,1,1422.82
1845,1307,26777,1,74.46
1846,1308,26778,1,29.99
1847,1308,26779,1,46.74
1848,1309,26851,1,15.41
1849,1310,26854,1,315.70
1850,1311,26859,1,52.30
1851,1312,26866,1,75.11
1852,1312,26868,1,30.37
1853,1313,26885,2,41.14
1854,1314,26897,1,1069.81
1855,1315,26902,1,65.80
1856,1315,26901,1,1772.19
1857,1316,26913,1,46.74
1858,1317,26915,1,51.55
1859,1318,26965,1,127.48
1860,1318,26964,1,293.93
1861,1319,27014,3,4000.32
1862,1320,27070,1,363.10
1863,1321,27086,1,80.06
1864,1321,27087,1,27.08
1865,1322,27092,1,473.19
1866,1322,27091,2,1255.30
1867,1323,27105,1,21.29
1868,1323,27106,1,1179.30
1869,1324,27118,3,1801.92
1870,1325,27126,1,1542.81
1871,1326,27156,1,506.45
1872,1327,27232,1,475.71
1873,1328,27259,1,62.56
1874,1329,27264,1,2131.55
1875,1330,27265,1,12.79
1876,1331,27285,1,598.02
1877,1331,27282,1,296.23
1878,1332,27298,1,117.12
1879,1333,27316,1,76.14
1880,1334,27435,1,103.38
1881,1335,27442,1,741.13
1882,1335,27443,3,52.29
1883,1336,27520,4,101.56
1884,1336,27519,1,24.32
1885,1337,27540,2,77.38
1886,1338,27556,1,911.75
1887,1338,27558,2,107.80
1888,1339,27567,1,38.81
1889,1340,27593,1,730.38
1890,1341,27611,1,43.09
1891,1342,27623,2,64.64
1892,1342,27624,1,65.02
1893,1343,27625,1,17.78
1894,1344,27635,1,51.55
1895,1344,27636,1,617.98
1896,1344,27634,1,13.05
1897,1344,27633,1,15.01
1898,1345,27652,1,424.13
1899,1345,27651,1,303.02
1900,1346,27665,1,49.46
1901,1347,27673,1,43.72
1902,1348,27693,1,120.10
1903,1348,27692,1,37.74
1904,1349,27701,1,230.82
1905,1350,27703,1,58.91
1906,1351,27720,1,1905.47
1907,1351,27721,1,51.55
1908,1352,27743,1,57.28
1909,1353,27776,1,1905.47
1910,1354,27819,1,21.29
1911,1354,27821,1,51.87
1912,1355,27835,1,50.42
1913,1356,27836,1,38.81
1914,1357,27839,1,41.07
1915,1357,27840,1,568.00
1916,1358,27844,1,208.46
1917,1358,27843,1,891.50
1918,1359,27863,1,21.75
1919,1360,27874,1,34.02
1920,1360,27872,2,1382.14
1921,1361,27882,1,1156.96
1922,1362,27898,1,48.56
1923,1363,27904,2,584.44
1924,1363,27902,1,100.34
1925,1364,27913,1,82.15
1926,1365,27916,1,38.81
1927,1365,27915,1,402.77
1928,1366,27933,1,1081.98
1929,1367,27980,1,1004.40
1930,1368,27983,1,10.56
1931,1369,28003,1,10.00
1932,1370,28007,1,114.99
1933,1371,28013,1,17.78
1934,1372,28053,1,521.64
1935,1373,28130,1,2378.49
1936,1374,28151,1,196.53
1937,1375,28163,1,319.38
1938,1375,28165,1,253.24
1939,1376,28178,2,3193.06
1940,1377,28186,1,105.26
1941,1377,28185,1,62.56
1942,1378,28193,1,76.14
1943,1378,28194,1,66.91
1944,1379,28213,2,1591.36
1945,1380,28223,1,34.02
1946,1380,28221,1,114.99
1947,1381,28254,1,492.09
1948,1381,28255,1,479.87
1949,1382,28319,1,87.62
1950,1383,28340,1,87.62
1951,1383,28339,2,66.30
1952,1384,28354,1,52.30
1953,1385,28409,1,362.64
1954,1386,28422,1,30.77
1955,1386,28423,2,918.88
1956,1387,28430,1,327.59
1957,1388,28452,1,66.23
1958,1389,28470,1,552.73
1959,1390,28497,1,80.06
1960,1391,28505,1,1905.47
1961,1391,28504,1,1607.01
1962,1392,28536,1,300.00
1963,1393,28547,1,911.71
1964,1394,28589,1,19.75
1965,1395,28599,4,120.00
1966,1396,28616,1,22.36
